"2434252","M5","Avon","M5 Jct 21 NB entry slip","2013-05-28T19:06:00","2013-12-13T18:00:00","Moderate (10 - 30 mins)","Hatching area coned off 24/7 on slips with 40mph speed restrictions Widening of slip roads, installation of new traffic signals with a new dedicated lane from Weston","Lane Closure","Planned Works","337891","162772","Firm","2013-07-19T12:31:34"
"2437468","M5","Avon","M5 Jct 21 NB exit slip","2013-05-08T20:22:00","2013-12-13T06:00:00","Moderate (10 - 30 mins)","Lane closures on slips with 40mph speed restrictions Widening of slip roads, installation of new traffic signals with a new dedicated lane from Weston","Lane Closure","Planned Works","337821","162445","Firm","2013-08-19T10:14:59"
"2437490","M5","Avon","M5 Jct 21 SB entry slip","2013-08-28T20:00:00","2013-12-14T06:00:00","Moderate (10 - 30 mins)","Lane closures  between 2000-0600 on slips with 40mph speed restrictions Widening of slip roads, installation of new traffic signals with a new dedicated lane from Weston","Lane Closure","Planned Works","337894","162428","Firm","2013-08-22T10:46:00"
"2553250","M5","Worcestershire","M5 NB J4 to J3","2013-08-19T20:15:00","2013-08-28T06:00:00","Slight (less than 10 mins)","Hard shoulder & Lane 1 closure 20:00 - 06:00hrs for Gully emptying","Lane Closure","Planned Works","398844","281094","Firm","2013-08-25T20:07:57"
"2554336","M5","Worcestershire","Junction 4a - 6 in both directions.","2013-07-30T09:00:00","2013-08-31T17:00:00","No Delay","Mobile hardshoulder closure 0900-1700 for drainage works.","Mobile Lane Closure","Planned Works","391947","265259","Firm","2013-08-25T16:51:35"
"2565926","M5","Worcestershire","Junction 4A to Junction 6 Both directions","2013-09-01T07:00:00","2013-09-30T20:00:00","No Delay","Hard shoulder and Mobile lane works from 07:00 to 20:00 hrs for Survey works of Drainage and Road surface","Mobile Lane Closure","Planned Works","390698","259700","Firm","2013-08-08T23:07:56"
"2576310","M5","Avon","M5 NB Jct 17 - 15, includes E & G loop, J16 + 17 entry slips","2013-09-09T21:00:00","2013-09-23T06:00:00","Moderate (10 - 30 mins)","Full carriageway closure & slip roads for refurb of gantries, loops and varioguard between 2200-0600, with lane closures from 2100hrs","Carriageway Closure","Planned Works","359706","182757","Firm","2013-08-22T09:25:41"
"2579829","M5","Worcestershire","Junction 4 NB entry slips","2013-08-26T09:00:00","2013-09-20T17:00:00","Slight (less than 10 mins)","Daily Lane 1 closure between 09:00 - 17:00 hrs to repair damaged salt barn fencing.","Lane Closure","Planned Works","396928","275914","Firm","2013-08-22T22:22:14"
"999850","M6","Staffordshire","Junction 10a to junction 13, both directions","2013-08-27T00:00:00","2014-04-22T00:00:00","Slight (less than 10 mins)","24 hour narrow lanes with 50mph speed restriction & nightly lane closures for Managed Motorways scheme","Lane Closure","Planned Works","393133","311555","Firm","2013-08-14T16:15:06"
"1111894","M6","Cheshire","Jct 19 to 18 Southbound","2013-09-09T22:00:00","2013-10-10T05:00:00","Slight (less than 10 mins)","N - Overnight hard shoulder running with 50mph southbound for pavement works","Carriageway Closure","Planned Works","373319","371888","Provisional","2013-07-08T08:22:40"
"1594514","M6","Lancashire","Jct 34 - 35 MP 389/1","2011-06-16T11:01:00","2013-08-31T20:00:00","No Delay","24hr hardshoulder closure northbound for barrier works","Lane Closure","Planned Works","349928","465735","Firm","2013-04-02T09:17:29"
"1725154","M6","Birmingham / Sandwell / Solihull / Walsall","Junction 5 to junction 8, both directions","2013-01-01T13:29:00","2014-01-01T06:00:00","Slight (less than 10 mins)","24 hour narrow lanes with 50mph speed restriction & nightly lane closures for Birmingham Box Managed Motorways Scheme (Phase 3)","Lane Closure","Planned Works","407653","292050","Firm","2013-08-25T20:04:40"
"1804289","M6","Lancashire","Jct 30 to 29 Southbound","2013-09-03T22:00:00","2013-09-09T05:00:00","Slight (less than 10 mins)","Nightime lane closures southbound for barrier replacement","Lane Closure","Planned Works","357192","425950","Provisional","2013-06-15T17:54:53"
"2019562","M6","Cheshire","M6 junction 20 Southbound slip to M56 Junction 9 Eastbound","2013-09-01T10:00:00","2013-09-30T16:00:00","Slight (less than 10 mins)","24 hour Hardshoulder closure Eastbound due to signage works","Lane Closure","Planned Works","366842","384465","Provisional","2013-02-21T14:00:06"
"2061844","M6","Cheshire","M6 Jct 16 - 17 Northbound","2013-09-05T21:00:00","2013-11-01T05:00:00","No Delay","Hard shoulder and lane one closed","Lane Closure","Planned Works","377122","355503","Provisional","2013-02-05T10:21:28"
"2061932","M6","Lancashire","M6 Jct 28 Access Slip  Southbound","2013-09-05T21:00:00","2013-10-01T05:00:00","No Delay","Hard shoulder closed","Lane Closure","Planned Works","355461","422194","Provisional","2013-03-07T11:17:52"
"2063764","M6","St Helens / Wigan","M6 Jct 23 - 24 Northbound","2013-09-05T20:00:00","2013-09-30T05:00:00","No Delay","Hard shoulder closed","Lane Closure","Planned Works","357016","398708","Provisional","2013-03-07T13:20:07"
"2221320","M6","Cumbria","Tebay Bridge MP 425/0 - 437/6","2013-06-30T21:59:00","2014-02-02T06:00:00","Moderate (10 - 30 mins)","24hr lane closures with contraflow both directions for bridge works","Contraflow","Planned Works","361126","504072","Firm","2013-08-07T10:27:00"
"2257780","M6","Lancashire","M6 Jct 29 - 30  North & Southbound","2013-09-03T21:00:00","2013-09-16T23:59:00","Slight (less than 10 mins)","TBC - Lane closures","Lane Closure","Planned Works","356806","425033","Provisional","2013-06-15T17:53:46"
"2344102","M6","Warwickshire","Junction 4 northbound entry slip road","2013-01-28T21:30:00","2013-12-05T19:00:00","Slight (less than 10 mins)","Lane 1 closure overnight 28/01/13 (2130 - 0530) followed by 24hr hardshoulder closure with concrete barriers for recovery vehicles on behalf of Birmingham Box Managed Motorways","Lane Closure","Planned Works","419678","286652","Firm","2013-01-30T03:09:23"
"2471157","M6","Staffordshire","Penkridge between M6 Junctions 12 and 13.","2013-09-08T00:01:00","2013-11-30T23:59:00","Moderate (10 - 30 mins)","Various nightly lane closures (times TBC) for resurfacing and related works. (inc slip roads.)","Carriageway Closure","Planned Works","393303","314132","Provisional","2013-07-03T13:15:12"
"2477693","M6","Birmingham","Junction 6 to junction 7, northbound","2013-09-02T21:30:00","2013-09-06T05:30:00","Moderate (10 - 30 mins)","Full overnight closure 2130 - 0530 hrs for resurfacing works as part of Birmingham Box Managed Motorways Phase 3 works","Carriageway Closure","Planned Works","408985","290873","Firm","2013-06-26T10:31:25"
"2478718","M6","Birmingham","Junction 6 to junction 5, southbound","2013-09-09T21:30:00","2013-09-13T05:30:00","Moderate (10 - 30 mins)","Full overnight closure 2130 - 0530 hrs for gantry installation as part of Birmingham Box Managed Motorways Phase 3 works (includes all entry slips / links)","Carriageway Closure","Planned Works","409647","290068","Firm","2013-06-03T08:29:17"
"2512518","M6","Staffordshire","Junction 11a to 13 northbound and southbound.","2013-07-22T22:15:00","2013-09-10T06:00:00","Slight (less than 10 mins)","Nightly Lane 1 and 2 closures 2200-0600 (excluding sunday nights) for installation of temporary CCTV and associated works.","Lane Closure","Planned Works","393011","311097","Firm","2013-08-23T13:41:38"
"2520459","M6","Birmingham","Junction 5 northbound exit slip road","2013-09-03T21:30:00","2013-09-06T05:30:00","Moderate (10 - 30 mins)","Full overnight closure 2130 - 0530 hrs for removal of variguard as part of Birmingham Box Managed Motorways Phase 3 works","Carriageway Closure","Planned Works","414301","290141","Provisional","2013-06-26T06:33:58"
"2536138","M6","Sandwell / Warwickshire","Ray Hall Interchange - Junction 4","2013-07-22T08:00:00","2013-08-26T17:00:00","No Delay","Mobile hard shoulder from 08:00 to 17:00 hrs for Asbestos survey works","Mobile Lane Closure","Planned Works","421306","286654","Firm","2013-08-25T16:50:11"
"2559287","M6","Cheshire / St Helens / Wigan","M6 North and South, J21A - 26","2013-08-26T08:00:00","2013-08-31T20:00:00","No Delay","D - Daytime hardshoulder closures north and south for insp. works. using IPV","Lane Closure","Planned Works","357779","397875","Firm","2013-08-02T08:52:30"
"2572474","M6","Sandwell","M5 n/b link to M6 s/b","2013-08-18T22:00:00","2013-10-02T05:30:00","Slight (less than 10 mins)","Permanent (24/7) hard shoulder and lane 1 closure from 18/08/13 TO 02/10/13","Lane Closure","Planned Works","403021","294629","Firm","2013-08-20T15:07:05"
"2574789","M6","Staffordshire","Junction 10 - 13 NB & SB","2013-07-22T07:00:00","2013-09-03T19:00:00","No Delay","24hr HS closure for installation of temporary CCTV","Lane Closure","Planned Works","395629","307272","Firm","2013-08-21T11:23:58"
"2577846","M6","Walsall","junction 9 to junction 10 Northbound","2013-08-27T20:00:00","2013-08-31T04:00:00","Slight (less than 10 mins)","Lane 3 and 2 closure from 20:00 to 04:00 for TechMAC Electrical works","Lane Closure","Planned Works","399489","296748","Firm","2013-08-22T06:51:24"
"2579247","M6","Cheshire","M6 Jct 19 Exit Slip Inc Roundabout & A556 North & Southbound","2013-08-30T21:00:00","2013-09-06T05:00:00","Slight (less than 10 mins)","N - Overnight lane one closed on exit slip southbound & roundabout due to inspection","Lane Closure","Planned Works","372073","379603","Firm","2013-08-22T12:32:25"
"2105941","M11","Essex","N/B  hard shoulder closure Coopersale area MP25/0A to 26/6A","2012-07-10T22:00:00","2014-03-31T06:00:00","Slight (less than 10 mins)","Northbound hard shoulder  closure only  for barrier works, works include erection of temporary barrier for approx 350m north of Junction 6 M11 (N/B)","Lane Closure","Planned Works","547921","201621","Firm","2013-02-11T15:42:11"
"2112015","M11","Essex","M11 NB from 1000m to 700m south of J7","2012-05-11T21:00:00","2014-03-31T06:00:00","No Delay","M11 NB from 1000m to 700m south of J7 - Hard Shoulder closure in place - MP28/7A to 30/5A","Lane Closure","Planned Works","547885","205497","Firm","2013-04-02T08:39:42"
"2112192","M11","Essex","M11, Southbound at Junction 8 - MP49/4B to 46/7B","2012-05-11T21:00:00","2014-03-31T06:00:00","No Delay","**booking is required for existing temporary VRS which is in place in the hard shoulder. There will be no cone on/off times reported. There is an existing hard shoulder closure in place. Lee Cornwell advised to submit road booking to prevent other works taking place which would require hard shoulder running.**","Lane Closure","Planned Works","551882","222813","Firm","2013-06-13T08:47:26"
"2317536","M11","Cambridgeshire","Jct 14","2013-08-13T20:50:00","2013-08-29T06:00:00","Slight (less than 10 mins)","Lane 1 closure with speed restriction southbound 2000 - 0600 hrs due to carriageway repair","Lane Closure","Planned Works","541322","261479","Firm","2013-08-22T22:22:59"
"2437704","M11","Cambridgeshire","A14 J31 - M11 J14","2013-08-03T05:05:00","2013-08-28T20:00:00","Slight (less than 10 mins)","Hard shoulder closure and narrow lanes southbound  24 hrs due to Carriageway repair","Lane Closure","Planned Works","541292","261522","Firm","2013-08-05T08:41:22"
"2536099","M11","Essex / Redbridge","Jct 6 to Jct 4","2013-08-27T22:00:00","2013-09-21T06:00:00","Moderate (10 - 30 mins)","22:00hrs to 05:30hrs: Full closure of the southbound carriageway for pavement renewal works. Diversion to Redbridge roundabout via Jct 28.  PP07-13","Carriageway Closure","Planned Works","543870","195070","Firm","2013-07-10T13:48:33"
"2536154","M11","Essex / Redbridge","M11 Southbound to A406 Eastbound link road.","2013-08-27T22:00:00","2013-09-21T06:00:00","Moderate (10 - 30 mins)","22:00hrs to 05:30hrs: Full carriageway closure southbound for pavement renewals PP07-13. Diversion to Redbridge Roundabout via Jct 28.","Carriageway Closure","Planned Works","541455","190410","Firm","2013-07-10T14:13:41"
"2536199","M11","Essex / Redbridge","M11 Southbound to A406 Westbound Link road","2013-08-27T22:00:00","2013-09-21T06:00:00","Moderate (10 - 30 mins)","2200 - 0530hrs, link road closure, southbound for pavement package. Diversion to Redbridge roundabout via Jct 28.","Carriageway Closure","Planned Works","541323","190075","Firm","2013-07-10T14:53:34"
"2536235","M11","Essex","Jct 5 exit slip","2013-08-28T22:00:00","2013-09-21T06:00:00","Moderate (10 - 30 mins)","22:00 - 05:30hrs, Exit slip road closure, northbound for pavement package. Diversion to Redbridge roundabout via Jct 28","Carriageway Closure","Planned Works","544146","195442","Firm","2013-08-08T09:21:03"
"2536314","M11","Essex","M25 Clockwise to M11 Southbound link road.","2013-08-27T22:00:00","2013-09-21T06:00:00","Moderate (10 - 30 mins)","2200 - 0530hrs,Link road closure, clockwise for pavement renewals. Diversion to M25 Jct 28 via M11, Jct 7, A414, A128 and A12.","Carriageway Closure","Planned Works","546952","199862","Firm","2013-07-10T16:00:09"
"2536324","M11","Essex","M25 Anticlockwise to M11 Southbound link road.","2013-08-27T22:00:00","2013-09-21T06:00:00","Moderate (10 - 30 mins)","2200 - 0530hrs,Link road closure, anticlockwise for pavement renewals. Diversion to M25 Jct 28 via M11, Jct 7, A414, A128 and A12.","Carriageway Closure","Planned Works","547175","199821","Firm","2013-07-10T16:03:19"
"2536404","M11","Essex","Jct 6 to Jct 6","2013-08-27T22:00:00","2013-09-21T06:00:00","Moderate (10 - 30 mins)","2200 - 0530hrs, Full Carriageway closure southbound for pavement renewal works. Diversion to Jct 28.","Carriageway Closure","Planned Works","547369","200450","Firm","2013-07-10T17:48:06"
"2536409","M11","Essex","M25 Anticlockwise to M11 Southbound link road.","2013-08-27T22:00:00","2013-09-21T06:00:00","Moderate (10 - 30 mins)","2200 - 0530hrs, Link road closure anticlockwise for pavement renewal works. Diversion to Jct 28, via M211 Jct 7, A414, A128 and A12.","Carriageway Closure","Planned Works","547306","199860","Firm","2013-08-06T11:49:03"
"2536414","M11","Essex","M25 clockwise to M11 Southbound link road.","2013-08-27T22:00:00","2013-09-21T06:00:00","Moderate (10 - 30 mins)","2200 - 0530hrs, Link road closure clockwise for pavement renewal works. Diversion to Jct 28, via M211 Jct 7, A414, A128 and A12.","Carriageway Closure","Planned Works","546965","199871","Firm","2013-07-10T18:06:08"
"2536423","M11","Essex","A406 Eastbound to M11 Northbound link road.","2013-08-28T22:00:00","2013-09-21T06:00:00","Moderate (10 - 30 mins)","2200 - 0530hrs, Link road closure eastbound for pavement renewal works. Diversion to Jct 28 via Redbridge roundabout and the A12.","Carriageway Closure","Planned Works","546965","199871","Firm","2013-08-08T08:48:35"
"2536429","M11","Essex / Redbridge","A406 Westbound to M11 Northbound link road.","2013-08-28T22:00:00","2013-09-21T06:00:00","Moderate (10 - 30 mins)","2200 - 0530hrs, Link road closure westbound for pavement renewal works. Diversion to Jct 28 via Redbridge roundabout and the A12.","Carriageway Closure","Planned Works","541507","190700","Firm","2013-08-08T08:42:35"
"2537518","M11","Essex","Jct 5 Entry slip","2013-08-27T22:00:00","2013-09-21T05:30:00","Moderate (10 - 30 mins)","22:00hrs to 05:30hrs: Entry slip road closure southbound for pavement renewal works. Diversion to Redbridge Roundabout via A113.","Carriageway Closure","Planned Works","544353","195526","Firm","2013-08-06T12:02:06"
"2539939","M11","Essex / Redbridge","Jct 4 to Jct 6","2013-08-28T22:00:00","2013-09-21T06:00:00","Moderate (10 - 30 mins)","22:00hrs to 05:30hrs: Full Carriageway closure Northbound for pevement renewals. Diversion to Redbridge roundabout via Jct 28 and the A12.","Carriageway Closure","Planned Works","544081","195337","Firm","2013-08-08T09:27:19"
"2562638","M11","Essex","M25 clockwise to M11 Southbound link road.","2013-08-12T22:00:00","2013-08-29T06:00:00","Moderate (10 - 30 mins)","2200 - 0530hrs, Link road closure clockwise for pavement renewal works. Diversion to Redbridge roundabout via Jct 28 and A12.","Carriageway Closure","Planned Works","546965","199871","Firm","2013-08-23T05:03:45"
"2562647","M11","Essex","M25 Anticlockwise to M11 Southbound link road.","2013-08-12T22:00:00","2013-08-29T06:00:00","Moderate (10 - 30 mins)","2200 - 0530hrs, Link road closure anticlockwise for pavement renewal works. Diversion to Jct 26 via A121 and A104.","Carriageway Closure","Planned Works","547306","199860","Firm","2013-08-23T05:05:52"
"2510455","M18","Rotherham","M18 Jct 1 to M1 Jct 32","2013-06-17T21:00:00","2013-11-19T06:00:00","Slight (less than 10 mins)","M1 Jct 32 to Jct 35a Managed Motorway Scheme (Central Reserve works) with lane closures southbound for installation of recovery base followed by varioguard in place 24hrs.","Lane Closure","Planned Works","449686","391571","Firm","2013-07-13T05:43:55"
"2578039","M18","Doncaster / Rotherham / South Yorkshire","M1 Jct 32 to M18 Jct 5","2013-09-02T08:00:00","2013-09-27T17:00:00","No Delay","Mobile crash cushion protection on northbound hardshoulders for gully cleaning works.","Mobile Lane Closure","Planned Works","457531","399079","Firm","2013-08-21T15:40:30"
"2338082","M20","Kent","Westbound JCT 10 to 9","2013-08-27T20:00:00","2013-09-14T06:00:00","Slight (less than 10 mins)","Scheme - M20 JCT 9 to 10 WB Pavement. Nightworks, westbound, carraigeway closure and a 50mph speed limit in place","Carriageway Closure","Planned Works","602341","143006","Provisional","2013-07-31T14:10:13"
"2529722","M20","Kent","Eastbound between Jct 9 & 10","2013-08-22T08:59:00","2013-09-21T17:00:00","No Delay","Licensee Works (H3 Contracts) Daytime off peak works, Eastbound, Hard shoulder closure","Lane Closure","Planned Works","602401","142996","Firm","2013-08-24T19:14:54"
"783303","M23","Surrey","Jct 8","2004-09-22T00:00:00","2013-12-31T23:59:00","No Delay","24 hrs hard shoulder closure, southbound and northbound, for parapet protection.","Lane Closure","Planned Works","530710","153316","Firm","2013-01-02T10:17:44"
"1168176","M25","Essex","Jct 30 and slips","2013-05-20T22:00:00","2013-11-30T00:00:00","Moderate (10 - 30 mins)","24hrs narrow lanes both carriageways for  improvement scheme","Lane Closure","Planned Works","557676","179998","Firm","2013-05-20T22:16:36"
"1940469","M25","Kent / Surrey","Jct 5 to Jct 7","2012-11-28T22:00:00","2014-07-31T05:00:00","Slight (less than 10 mins)","24 hrs Narrow lanes , both directions, for Managed Motorway Section 2 scheme","Width Restriction","Planned Works","539427","154099","Firm","2013-03-07T15:14:09"
"2115236","M25","Enfield / Essex / Hertfordshire","Junction 23 to Junction 27","2013-02-11T22:00:00","2014-02-14T00:00:00","Moderate (10 - 30 mins)","24hrs Various Lane Closures including contraflow and speed restrictions clockwise and anticlockwise for managed motorways works","Width Restriction","Planned Works","530772","200856","Firm","2013-05-24T10:41:56"
"2477921","M25","Surrey","Jct 10 entry slip","2013-09-07T22:00:00","2013-10-07T05:30:00","Moderate (10 - 30 mins)","2200-05:30hrs, full entry slip closure, clockwise for retexturing works on main c-way, w/w ref no.42853, diversion route to J9 and return","Carriageway Closure","Planned Works","507982","159256","Provisional","2013-07-15T12:34:40"
"2488135","M25","Surrey","Jct 8 to Jct 9","2013-07-22T22:00:00","2013-08-31T05:30:00","Slight (less than 10 mins)","22:00hrs to 05:30hrs: Lane 1, 2 and 3 closure, or a lane 4, 3 and 2 closure clockwise for concrete bays replacement works","Lane Closure","Planned Works","523481","152710","Firm","2013-08-23T21:07:54"
"2497481","M25","Kent","Jn 3 to Jn 2","2013-08-28T22:00:00","2013-09-28T05:30:00","Moderate (10 - 30 mins)","2200-0530hrs, total closure anticlockwise, for works. Diversion Up and over jct 2 roundabout","Carriageway Closure","Planned Works","555244","171322","Firm","2013-06-04T09:34:37"
"2497526","M25","Kent","Jn 2 to Jn 3","2013-08-30T23:00:00","2013-09-15T05:30:00","Slight (less than 10 mins)","2200-0530hrs, Lane 1/2 or Lane 3/2 closure clockwise, for structure maintenance","Lane Closure","Planned Works","555702","171987","Firm","2013-08-16T12:51:40"
"2497559","M25","Kent","Jn 3 to Jn 2","2013-08-28T22:00:00","2013-09-28T05:30:00","Slight (less than 10 mins)","2200-0530hrs, Lane 1/2 or lane 3/2 closure anti-clockwise, for structure maintenance","Lane Closure","Planned Works","555583","171763","Firm","2013-08-19T13:40:37"
"2497589","M25","Kent","Jct 2 fast link Exit slip","2013-08-28T22:00:00","2013-09-28T05:30:00","Moderate (10 - 30 mins)","2200-0530hrs, total closure anticlockwise, for structure maintainence. Diversion Via Jct 1a","Carriageway Closure","Planned Works","555585","171799","Firm","2013-08-14T09:40:13"
"2500883","M25","Surrey","Jct 7 to Jct 8/Jct 8 to Jct 7","2013-09-02T22:00:00","2013-11-30T05:00:00","Slight (less than 10 mins)","22:00hrs to 05:00hrs: Various lane closure and slip road closures, both carriageways for communication works.","Lane Closure","Planned Works","529016","153577","Provisional","2013-06-06T16:23:43"
"2525563","M25","Kent","Jct 2 Entry slip","2013-08-30T22:00:00","2013-09-15T05:30:00","Moderate (10 - 30 mins)","22:00hrs to 05:30hrs: Entry slip closure, clockwise for structure maintenance. Diversion to Jct 1a and return.","Carriageway Closure","Planned Works","555709","171921","Firm","2013-08-23T11:05:52"
"2526637","M25","Kent","Jct 2 to Jct 2","2013-09-02T22:00:00","2013-09-09T05:30:00","Moderate (10 - 30 mins)","22:00hrs to 05:30hrs: Full Carriageway closure clockwise for structure maintenance. Diversion to Jct 2 roundabout.","Carriageway Closure","Planned Works","555758","172762","Firm","2013-08-16T13:03:00"
"2536183","M25","Essex","M11 Northbound to M25 Anticlockwise Link Road.","2013-08-28T22:00:00","2013-09-21T06:00:00","Moderate (10 - 30 mins)","22:00 - 05:00 hrs, link road closure, northbound  for Pavement Renewal Works. Diversion to Waterworks Roundabout and","Carriageway Closure","Planned Works","547217","199900","Firm","2013-08-08T09:09:25"
"2537466","M25","Essex","Jct 27 to Jct 26","2013-08-28T22:00:00","2013-09-21T06:00:00","Slight (less than 10 mins)","22:00hrs to 05:30hrs: Lane 1 and 2 closure anticlockwise for pavement renewal works.","Lane Closure","Planned Works","546415","200099","Firm","2013-08-08T08:34:12"
"2539950","M25","Essex","M11 Northbound to M25 Clockwise link road.","2013-08-28T22:00:00","2013-09-21T06:00:00","Moderate (10 - 30 mins)","22:00hrs to 05:30hrs: Link road closure, northbound for pavement renewal works. Diversion to redbridge roundabout, via the M11 Jct 7,  to Jct 28 and A12","Carriageway Closure","Planned Works","547119","200007","Firm","2013-08-08T09:16:36"
"2541704","M25","Surrey","Jct 10 Entry slip","2013-08-12T22:00:00","2013-09-07T05:30:00","Slight (less than 10 mins)","22:00hrs to 05:30hrs: Full entry slip closure clockwise for concrete bay replacements. Diversion to Jct 9 and return.","Lane Closure","Planned Works","507972","159261","Firm","2013-08-20T13:49:12"
"2542671","M25","Surrey","Jct 10 to Jct 11","2013-07-22T22:00:00","2013-09-07T06:00:00","Slight (less than 10 mins)","2200 to 0530hrs  Lanes 1, 2, and 3 closure OR Lanes 4, 3, and 2 closure, clockwise, for pavement and thin bond repair works.","Lane Closure","Planned Works","505758","160503","Firm","2013-08-23T05:18:15"
"2543942","M25","Surrey","Jct 10 to Jct 9","2013-08-05T09:30:00","2013-08-30T15:30:00","No Delay","09:30hrs to 15:30hrs: Hard shoulder closure anticlockwise for drainage works.","Lane Closure","Planned Works","510726","157697","Firm","2013-08-22T15:19:50"
"2544006","M25","Surrey","Jct 9 to Jct 10","2013-07-29T09:30:00","2013-08-30T15:30:00","No Delay","0930 - 1530hrs hardshoulder closure, clockwise, for drainage works.","Lane Closure","Planned Works","510610","157708","Firm","2013-08-22T15:19:27"
"2544221","M25","Essex / Kent","Jct 30 Exit slip","2013-08-31T22:00:00","2013-09-18T05:30:00","Moderate (10 - 30 mins)","22:00hrs to 05:30hrs: Exit slip road closure clockwise for construction improvement. Diversion to Jct 1a and return.","Carriageway Closure","Planned Works","557547","179269","Firm","2013-08-23T11:10:40"
"2545779","M25","Surrey","Jct 9 to Jct 10","2013-09-02T22:00:00","2013-10-30T05:30:00","Slight (less than 10 mins)","22:00hrs to 05:00hrs: Lane 1, 2 and 3 closure or a lane 4, 3 and 2 closure clockwise for concrete bay replacement.","Lane Closure","Planned Works","514791","158417","Provisional","2013-07-19T15:58:44"
"2549746","M25","Kent","Jct 5 to Jct 6","2013-08-01T22:00:00","2013-09-01T06:00:00","Slight (less than 10 mins)","22:00hrs to 05:30hrs: Lane 1 and 2 closure, or a lane 3 and 2 closure, clockwise for construction upgrade and improvements.","Lane Closure","Planned Works","549588","157208","Firm","2013-08-22T13:08:20"
"2549751","M25","Kent","Jn 5 to Jn 6","2013-08-14T22:02:00","2013-09-01T06:00:00","Slight (less than 10 mins)","22:00-05:30hrs, Lane 1 and 2 Closure anti-clockwise, for surfacing and gulley remedials.","Lane Closure","Planned Works","545991","155418","Firm","2013-08-22T13:11:45"
"2549758","M25","Surrey","Jct 5 to Jct 6","2013-08-01T22:00:00","2013-09-01T06:00:00","Slight (less than 10 mins)","22:00-05:30hrs, Lane 1 and 2 closure clockwise, for resurfacing and gulley repairs.","Lane Closure","Planned Works","536802","152877","Firm","2013-08-22T13:04:24"
"2549761","M25","Surrey","Jct 5 to Jct 7","2013-08-05T22:00:00","2013-09-01T06:00:00","Slight (less than 10 mins)","22:00-05:30hrs, Lane 1 and 2 closure, clockwise, for surfacing and gulley remedials.","Lane Closure","Planned Works","535237","152862","Firm","2013-08-22T11:50:21"
"2549769","M25","Surrey","Jct 7 to Jct 5","2013-08-01T22:00:00","2013-09-01T06:00:00","Slight (less than 10 mins)","22:00-05:30hrs, Lane 1, 2 and 3 closure, anti-clockwise carriageway for surfacing and gulley remedials.","Lane Closure","Planned Works","534656","152805","Firm","2013-08-22T13:05:35"
"2549772","M25","Surrey","Jct 6 to Jct 5","2013-08-10T22:04:00","2013-09-01T06:00:00","Slight (less than 10 mins)","22:00-05:30hrs, Lane 1 and 2 closure anticlockwise, for surfacing and gulley remedials.","Lane Closure","Planned Works","540231","153986","Firm","2013-08-22T11:52:30"
"2549777","M25","Kent / Surrey","Jct 6 to Jct 5","2013-08-05T22:00:00","2013-09-01T06:00:00","Slight (less than 10 mins)","22:00-05:30hrs, Lane 1 and 2 or a 3 and 2 closure, anti-clockwise carriageway for improvement and upgrading","Lane Closure","Planned Works","540860","154033","Firm","2013-08-22T13:10:53"
"2549807","M25","Kent","Jct 6 to Jct 5","2013-08-05T22:00:00","2013-09-01T06:00:00","Slight (less than 10 mins)","22:00-05:30hrs, Lane 1 and 2 Closure anti-clockwise, for surfacing and gulley remedials.","Lane Closure","Planned Works","545991","155418","Firm","2013-08-23T04:41:48"
"2549813","M25","Surrey","Jct 6 to Jct 5","2013-08-02T23:00:00","2013-09-01T06:00:00","Slight (less than 10 mins)","22:00-05:30hrs, Lane 1 and 2 Closure anti-clockwise, for inmprovement and upgrading.","Lane Closure","Planned Works","537536","153403","Firm","2013-08-22T13:06:57"
"2549970","M25","Surrey","Jct 8 to Jct 9","2013-09-02T22:00:00","2013-11-04T05:30:00","Slight (less than 10 mins)","22:00hrs to 05:30hrs: Lane 1, 2 and 3 closure, clockwise for carriageway repairs.","Carriageway Closure","Planned Works","521070","155106","Firm","2013-08-22T11:40:00"
"2571068","M25","Surrey","Jn 10 to Jn 11","2013-08-27T10:00:00","2013-08-27T16:00:00","No Delay","1000-1600hrs, HS closure clcokwise, for electrical works","Lane Closure","Planned Works","504192","164195","Firm","2013-08-14T16:58:39"
"2573342","M25","Enfield / Essex","Jct 26 to Jct 25","2013-08-27T22:00:00","2013-09-29T05:30:00","Slight (less than 10 mins)","2200-0530hrs Lane 1 and 2 closure, anticlockwise, for managed motorway scheme.","Lane Closure","Planned Works","537050","199856","Firm","2013-08-23T14:48:27"
"2573364","M25","Enfield / Essex","Jct 25 to Jct 26","2013-08-27T22:00:00","2013-09-29T05:30:00","Slight (less than 10 mins)","2200-0530hrs Lane 1 and 2 closure, clockwise, for managed motorway scheme.","Lane Closure","Planned Works","536449","199995","Firm","2013-08-16T11:39:21"
"2573370","M25","Hertfordshire","Jct 24 to Jct 23","2013-08-27T22:00:00","2013-09-29T05:30:00","Slight (less than 10 mins)","2200hrs to 0530hrs, Lane 1 and 2 closure, anticlockwise, for construction improvements and upgrading.","Lane Closure","Planned Works","524033","200003","Firm","2013-08-16T11:50:45"
"2573503","M25","Hertfordshire","Jct 22 to Jct 24","2013-08-27T22:00:00","2013-09-29T05:30:00","Slight (less than 10 mins)","2200 to 0530hrs, Lane 4, 3 and 2 closure, clockwise, for construction improvement and upgrading.","Lane Closure","Planned Works","523701","199977","Firm","2013-08-16T13:57:43"
