"201306J078886","389650","390810","-2.157187","53.413984","6","2","1","3","41573","7","0.09375","109","E08000007","3","560","6","30","0","-1","-1","0","0","0","4","1","2","0","0","1","1","E01005758"
"201306J079129","389470","391490","-2.159918","53.420093","6","2","2","1","41578","5","0.78125","109","E08000007","4","6167","6","30","3","4","6","0","0","4","4","1","1","0","0","1","1","E01005915"
"201306J079136","390360","390640","-2.1465","53.41247","6","2","2","1","41585","5","0.2361111111111111","109","E08000007","3","626","6","40","6","2","5","0","0","0","4","1","1","0","0","1","1","E01005758"
"201306J079209","389380","390150","-2.161227","53.408046","6","3","1","1","41587","7","0.65625","109","E08000007","5","0","6","30","6","2","3","6","0","5","1","2","2","0","0","1","1","E01005822"
"201306J079235","390370","390650","-2.14635","53.41256","6","3","2","2","41584","4","0.7256944444444445","109","E08000007","3","626","6","40","6","2","5","0","0","0","4","2","2","0","0","1","1","E01005757"
"201306J079574","390400","390690","-2.1459","53.41292","6","3","2","2","41585","5","0.5208333333333334","109","E08000007","5","0","6","30","3","4","6","0","0","0","1","1","2","0","0","1","1","E01005757"
"201306K076866","364520","409780","-2.537408","53.583394","6","2","3","5","41525","1","0.5875","100","E08000001","6","0","6","30","0","-1","-1","0","0","1","1","2","2","0","0","1","1","E01004781"
"201306K077722","374950","405210","-2.379498","53.542922","6","2","1","1","41522","5","0.71875","100","E08000001","6","0","6","30","0","-1","-1","0","0","0","1","1","1","0","0","1","1","E01004905"
"201306K077808","374440","405250","-2.387198","53.543257","6","3","2","2","41537","6","0.5555555555555556","100","E08000001","3","666","1","30","1","4","1","61","0","0","1","1","1","0","0","1","1","E01004906"
"201306K077881","364700","409290","-2.534634","53.579002","6","3","2","1","41539","1","0.5625","100","E08000001","3","6027","3","40","0","-1","-1","0","0","4","1","1","1","0","0","1","1","E01004775"
"201306K077924","373070","405770","-2.407916","53.547862","6","2","2","3","41540","2","0.8680555555555555","100","E08000001","5","0","6","30","8","4","6","0","0","0","4","1","1","0","0","1","1","E01004858"
"201306K078806","363970","408090","-2.54552","53.568167","6","2","2","1","41546","1","0.6979166666666666","100","E08000001","3","6","6","40","8","4","6","0","0","0","1","1","1","0","0","2","1","E01004776"
"201306M070077","380390","391830","-2.296566","53.422888","6","3","1","1","41313","6","0.7854166666666668","112","E08000009","3","6144","6","30","3","4","4","5397","0","8","4","1","1","0","0","1","1","E01006178"
"201306M070166","380390","391810","-2.296565","53.422708","6","3","2","3","41307","7","0.8666666666666667","112","E08000009","4","5397","6","30","3","4","3","6144","0","0","4","1","1","0","0","1","1","E01006178"
"201306M072032","380360","391800","-2.297016","53.422617","6","3","2","1","41366","3","0.4444444444444444","112","E08000009","3","6144","6","30","3","4","5","0","0","0","1","1","1","0","0","1","1","E01006178"
"201306M073547","375660","396940","-2.368139","53.468621","6","3","2","2","41421","2","0.513888888888889","112","E08000009","1","60","3","70","0","-1","-1","0","0","0","1","1","1","0","0","2","1","E01006121"
"201306M076821","376650","396950","-2.353227","53.468756","6","2","1","2","41522","5","0.78125","112","E08000009","4","5214","1","40","1","2","6","0","0","5","1","1","1","0","0","1","1","E01006121"
"201306M077035","374550","386060","-2.383978","53.370774","6","1","2","2","41532","1","0.7395833333333334","112","E08000009","3","56","3","50","0","-1","-1","0","0","0","1","2","2","0","0","2","1","E01006081"
"201306M077889","378800","394280","-2.320658","53.444848","6","3","2","1","41540","2","0.8541666666666666","112","E08000009","5","0","6","30","3","4","4","5213","0","0","4","1","1","0","0","1","1","E01006179"
"201306M078283","379870","385480","-2.303984","53.365791","6","3","2","2","41555","3","0.39375","112","E08000009","3","538","6","30","3","4","6","0","0","0","1","1","1","0","0","1","1","E01006136"
"201306M078548","379130","393200","-2.315618","53.435154","6","2","2","1","41564","5","0.3138888888888889","112","E08000009","3","56","3","40","0","-1","-1","0","0","0","1","8","2","0","0","2","1","E01006144"
"201306M078687","380180","391640","-2.299714","53.421172","6","3","2","1","41519","2","0.5381944444444444","112","E08000009","3","6144","6","30","0","-1","-1","0","0","1","1","1","1","0","0","1","2","E01006178"
"201306M079153","380890","391210","-2.289004","53.417334","6","3","2","1","41576","3","0.4027777777777777","112","E08000009","4","5166","6","30","3","4","6","0","0","0","1","1","2","0","0","1","1","E01006176"
"201306M079329","379140","393280","-2.315473","53.435873","6","3","2","2","41567","1","0.3597222222222222","112","E08000009","3","56","3","40","5","2","1","60","0","0","1","1","1","0","0","2","1","E01006144"
"201306M079362","380920","391010","-2.288541","53.415537","6","3","1","1","41568","2","0.7048611111111112","112","E08000009","6","0","6","30","3","4","4","5166","0","0","1","2","2","0","0","1","1","E01006176"
"201306M079554","380440","391970","-2.295823","53.424148","6","3","2","1","41590","3","0.5555555555555556","112","E08000009","3","6144","3","30","0","-1","-1","0","0","0","1","1","1","0","0","1","1","E01006178"
"201306M080007","380370","391800","-2.296865","53.422618","6","3","2","2","41595","1","0.7152777777777778","112","E08000009","3","6144","6","30","3","4","5","0","0","0","4","1","1","0","0","1","1","E01006178"
